"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 31, 2012","65.85","65.85","65.85","65.85","-","0.92%"
"Oct 30, 2012","65.25","65.25","65.25","65.25","-","0.00%"
"Oct 29, 2012","65.25","65.25","65.25","65.25","-","0.00%"
"Oct 26, 2012","65.25","65.25","65.25","65.25","-","0.15%"
"Oct 25, 2012","65.15","65.15","65.15","65.15","-","0.62%"
"Oct 24, 2012","64.75","64.75","64.75","64.75","-","1.01%"
"Oct 23, 2012","64.10","64.10","64.10","64.10","-","0.16%"
"Oct 22, 2012","64.00","64.00","64.00","64.00","-","0.79%"
"Oct 19, 2012","63.50","63.50","63.50","63.50","-","1.60%"
"Oct 18, 2012","62.50","62.50","62.50","62.50","-","0.00%"
"Oct 17, 2012","62.50","62.50","62.50","62.50","-","0.81%"
"Oct 16, 2012","62.00","62.00","62.00","62.00","-","-1.51%"
"Oct 15, 2012","62.95","62.95","62.95","62.95","-","-0.40%"
"Oct 12, 2012","63.20","63.20","63.20","63.20","-","0.32%"
"Oct 11, 2012","63.00","63.00","63.00","63.00","-","-0.55%"
"Oct 10, 2012","63.35","63.35","63.35","63.35","-","1.12%"
"Oct 09, 2012","62.65","62.65","62.65","62.65","-","0.00%"
"Oct 08, 2012","62.65","62.65","62.65","62.65","-","0.00%"
"Oct 05, 2012","62.65","62.65","62.65","62.65","-","1.87%"
"Oct 04, 2012","61.50","61.50","61.50","61.50","-","-1.20%"
"Oct 03, 2012","62.25","62.25","62.25","62.25","-","0.16%"
"Oct 02, 2012","62.15","62.15","62.15","62.15","-","0.65%"
"Oct 01, 2012","61.75","61.75","61.75","61.75","-","-0.40%"
"Sep 28, 2012","62.00","62.00","62.00","62.00","-","1.97%"
"Sep 27, 2012","60.80","60.80","60.80","60.80","-","2.27%"
"Sep 26, 2012","59.45","59.45","59.45","59.45","-","-1.65%"
"Sep 25, 2012","60.45","60.45","60.45","60.45","-","-0.74%"
"Sep 24, 2012","60.90","60.90","60.90","60.90","-","-0.41%"
"Sep 21, 2012","61.15","61.15","61.15","61.15","-","-1.21%"
"Sep 20, 2012","61.90","61.90","61.90","61.90","-","-0.80%"
"Sep 19, 2012","62.40","62.40","62.40","62.40","-","0.48%"
"Sep 18, 2012","62.10","62.10","62.10","62.10","-","-1.58%"
"Sep 17, 2012","63.10","63.10","63.10","63.10","-","0.24%"
"Sep 14, 2012","62.95","62.95","62.95","62.95","-","0.00%"
"Sep 13, 2012","62.95","62.95","62.95","62.95","-","-0.16%"
"Sep 12, 2012","63.05","63.05","63.05","63.05","-","0.00%"
"Sep 11, 2012","63.05","63.05","63.05","63.05","-","0.00%"
"Sep 10, 2012","63.05","63.05","63.05","63.05","-","-0.32%"
"Sep 07, 2012","63.25","63.25","63.25","63.25","-","0.00%"
"Sep 06, 2012","63.25","63.25","63.25","63.25","-","-0.55%"
"Sep 05, 2012","63.60","63.60","63.60","63.60","-","-0.08%"
"Sep 04, 2012","63.65","63.65","63.65","63.65","-","0.24%"
"Sep 03, 2012","63.50","63.50","63.50","63.50","-","0.00%"
"Aug 31, 2012","63.50","63.50","63.50","63.50","-","-0.16%"
"Aug 30, 2012","63.60","63.60","63.60","63.60","-","-0.39%"
"Aug 29, 2012","63.85","63.85","63.85","63.85","-","1.27%"
"Aug 28, 2012","63.05","63.05","63.05","63.05","-","-0.39%"
"Aug 27, 2012","63.30","63.30","63.30","63.30","-","-0.31%"
"Aug 24, 2012","63.50","63.50","63.50","63.50","-","-0.31%"
"Aug 23, 2012","63.70","63.70","63.70","63.70","-","-0.39%"
"Aug 22, 2012","63.95","63.95","63.95","63.95","-","0.31%"
"Aug 21, 2012","63.75","63.75","63.75","63.75","-","-0.08%"
"Aug 20, 2012","63.80","63.80","63.80","63.80","-","-2.00%"
"Aug 17, 2012","65.10","65.10","65.10","65.10","-","-0.61%"
"Aug 16, 2012","65.50","65.50","65.50","65.50","-","-0.30%"
"Aug 15, 2012","65.70","65.70","65.70","65.70","-","-0.38%"
"Aug 14, 2012","65.95","65.95","65.95","65.95","-","-0.45%"
"Aug 13, 2012","66.25","66.25","66.25","66.25","-","-0.30%"
"Aug 10, 2012","66.45","66.45","66.45","66.45","-","1.76%"
"Aug 09, 2012","65.30","65.30","65.30","65.30","-","0.00%"
"Aug 08, 2012","65.30","65.30","65.30","65.30","-","0.00%"
"Aug 07, 2012","65.30","65.30","65.30","65.30","-","0.23%"
"Aug 06, 2012","65.15","65.15","65.15","65.15","-","1.01%"
"Aug 03, 2012","64.50","64.50","64.50","64.50","-","-0.31%"
"Aug 02, 2012","64.70","64.70","64.70","64.70","-","2.70%"
"Aug 01, 2012","63.00","63.00","63.00","63.00","-","3.28%"
"Jul 31, 2012","61.00","61.00","61.00","61.00","-","0.00%"
"Jul 30, 2012","61.00","61.00","61.00","61.00","-","4.01%"
"Jul 27, 2012","58.65","58.65","58.65","58.65","-","0.00%"
"Jul 26, 2012","58.65","58.65","58.65","58.65","-","0.43%"
"Jul 25, 2012","58.40","58.40","58.40","58.40","-","0.00%"
"Jul 24, 2012","58.40","58.40","58.40","58.40","-","0.00%"
"Jul 23, 2012","58.40","58.40","58.40","58.40","-","-0.43%"
"Jul 20, 2012","58.65","58.65","58.65","58.65","-","0.00%"
"Jul 19, 2012","58.65","58.65","58.65","58.65","-","2.00%"
"Jul 18, 2012","57.50","57.50","57.50","57.50","-","1.50%"
"Jul 17, 2012","56.65","56.65","56.65","56.65","-","0.00%"
"Jul 16, 2012","56.65","56.65","56.65","56.65","-","2.07%"
"Jul 13, 2012","55.50","55.50","55.50","55.50","-","1.09%"
"Jul 12, 2012","54.90","54.90","54.90","54.90","-","0.00%"
"Jul 11, 2012","54.90","54.90","54.90","54.90","-","3.58%"
"Jul 10, 2012","53.00","53.00","53.00","53.00","-","0.00%"
"Jul 09, 2012","53.00","53.00","53.00","53.00","-","-0.09%"
"Jul 06, 2012","53.05","53.05","53.05","53.05","-","0.28%"
"Jul 05, 2012","52.90","52.90","52.90","52.90","-","0.67%"
"Jul 04, 2012","52.55","52.55","52.55","52.55","-","0.00%"
"Jul 03, 2012","52.55","52.55","52.55","52.55","-","0.00%"
"Jul 02, 2012","52.55","52.55","52.55","52.55","-","0.96%"
"Jun 29, 2012","52.05","52.05","52.05","52.05","-","0.00%"
"Jun 28, 2012","52.05","52.05","52.05","52.05","-","-0.38%"
"Jun 27, 2012","52.25","52.25","52.25","52.25","-","0.00%"
"Jun 26, 2012","52.25","52.25","52.25","52.25","-","-0.95%"
"Jun 25, 2012","52.75","52.75","52.75","52.75","-","1.44%"
"Jun 22, 2012","52.00","52.00","52.00","52.00","-","0.00%"
"Jun 21, 2012","52.00","52.00","52.00","52.00","-","-0.57%"
"Jun 20, 2012","52.30","52.30","52.30","52.30","-","-0.38%"
"Jun 19, 2012","52.50","52.50","52.50","52.50","-","-0.76%"
"Jun 18, 2012","52.90","52.90","52.90","52.90","-","0.00%"
"Jun 15, 2012","52.90","52.90","52.90","52.90","-","0.00%"
"Jun 14, 2012","52.90","52.90","52.90","52.90","-","1.15%"
"Jun 13, 2012","52.30","52.30","52.30","52.30","-","0.48%"
"Jun 12, 2012","52.05","52.05","52.05","52.05","-","0.00%"
"Jun 11, 2012","52.05","52.05","52.05","52.05","-","-0.86%"
"Jun 08, 2012","52.50","52.50","52.50","52.50","-","0.00%"
"Jun 07, 2012","52.50","52.50","52.50","52.50","-","0.00%"
"Jun 06, 2012","52.50","52.50","52.50","52.50","-","-1.32%"
"Jun 05, 2012","53.20","53.20","53.20","53.20","-","0.28%"
"Jun 04, 2012","53.05","53.05","53.05","53.05","-","0.00%"
"Jun 01, 2012","53.05","53.05","53.05","53.05","-","-1.30%"
"May 31, 2012","53.75","53.75","53.75","53.75","-","0.00%"
"May 30, 2012","53.75","53.75","53.75","53.75","-","-1.38%"
"May 29, 2012","54.50","54.50","54.50","54.50","-","1.87%"
"May 28, 2012","53.50","53.50","53.50","53.50","-","-0.47%"
"May 25, 2012","53.75","53.75","53.75","53.75","-","0.56%"
"May 24, 2012","53.45","53.45","53.45","53.45","-","0.47%"
"May 23, 2012","53.20","53.20","53.20","53.20","-","0.00%"
"May 22, 2012","53.20","53.20","53.20","53.20","-","1.14%"
"May 21, 2012","52.60","52.60","52.60","52.60","-","-0.09%"
"May 18, 2012","52.65","52.65","52.65","52.65","-","0.00%"
"May 17, 2012","52.65","52.65","52.65","52.65","-","-0.66%"
"May 16, 2012","53.00","53.00","53.00","53.00","-","-3.20%"
"May 15, 2012","54.75","54.75","54.75","54.75","-","0.00%"
"May 14, 2012","54.75","54.75","54.75","54.75","-","0.46%"
"May 11, 2012","54.50","54.50","54.50","54.50","-","-3.37%"
"May 10, 2012","56.40","56.40","56.40","56.40","-","1.17%"
"May 09, 2012","55.75","55.75","55.75","55.75","-","2.01%"
"May 08, 2012","54.65","54.65","54.65","54.65","-","-0.18%"
"May 07, 2012","54.75","54.75","54.75","54.75","-","-0.45%"
"May 04, 2012","55.00","55.00","55.00","55.00","-","0.00%"
"May 03, 2012","55.00","55.00","55.00","55.00","-","-0.90%"
"May 02, 2012","55.50","55.50","55.50","55.50","-","0.00%"
"May 01, 2012","55.50","55.50","55.50","55.50","-","-1.77%"
"Apr 30, 2012","56.50","56.50","56.50","56.50","-","-0.79%"
"Apr 27, 2012","56.95","56.95","56.95","56.95","-","1.70%"
"Apr 26, 2012","56.00","56.00","56.00","56.00","-","0.45%"
"Apr 25, 2012","55.75","55.75","55.75","55.75","-","-0.45%"
"Apr 24, 2012","56.00","56.00","56.00","56.00","-","-1.50%"
"Apr 23, 2012","56.85","56.85","56.85","56.85","-","0.62%"
"Apr 20, 2012","56.50","56.50","56.50","56.50","-","-0.62%"
"Apr 19, 2012","56.85","56.85","56.85","56.85","-","0.00%"
"Apr 18, 2012","56.85","56.85","56.85","56.85","-","2.71%"
"Apr 17, 2012","55.35","55.35","55.35","55.35","-","0.00%"
"Apr 16, 2012","55.35","55.35","55.35","55.35","-","-2.29%"
"Apr 13, 2012","56.65","56.65","56.65","56.65","-","0.27%"
"Apr 12, 2012","56.50","56.50","56.50","56.50","-","0.00%"
"Apr 11, 2012","56.50","56.50","56.50","56.50","-","-0.18%"
"Apr 10, 2012","56.60","56.60","56.60","56.60","-","0.53%"
"Apr 09, 2012","56.30","56.30","56.30","56.30","-","-1.23%"
"Apr 05, 2012","57.00","57.00","57.00","57.00","-","0.00%"
"Apr 04, 2012","57.00","57.00","57.00","57.00","-","0.18%"
"Apr 03, 2012","56.90","56.90","56.90","56.90","-","0.00%"
"Apr 02, 2012","56.90","56.90","56.90","56.90","-","-0.35%"
"Mar 30, 2012","57.10","57.10","57.10","57.10","-","1.96%"
"Mar 29, 2012","56.00","56.00","56.00","56.00","-","-0.18%"
"Mar 28, 2012","56.10","56.10","56.10","56.10","-","0.81%"
"Mar 27, 2012","55.65","55.65","55.65","55.65","-","-3.13%"
"Mar 26, 2012","57.45","57.45","57.45","57.45","-","4.45%"
"Mar 23, 2012","55.00","55.00","55.00","55.00","-","-0.27%"
"Mar 22, 2012","55.15","55.15","55.15","55.15","-","-0.63%"
"Mar 21, 2012","55.50","55.50","55.50","55.50","-","-1.07%"
"Mar 20, 2012","56.10","56.10","56.10","56.10","-","-1.15%"
"Mar 19, 2012","56.75","56.75","56.75","56.75","-","0.89%"
"Mar 16, 2012","56.25","56.25","56.25","56.25","-","-2.26%"
"Mar 15, 2012","57.55","57.55","57.55","57.55","-","-0.35%"
"Mar 14, 2012","57.75","57.75","57.75","57.75","-","0.00%"
"Mar 13, 2012","57.75","57.75","57.75","57.75","-","1.32%"
"Mar 12, 2012","57.00","57.00","57.00","57.00","-","-1.55%"
"Mar 09, 2012","57.90","57.90","57.90","57.90","-","-0.09%"
"Mar 08, 2012","57.95","57.95","57.95","57.95","-","-0.94%"
"Mar 07, 2012","58.50","58.50","58.50","58.50","-","0.43%"
"Mar 06, 2012","58.25","58.25","58.25","58.25","-","0.00%"
"Mar 05, 2012","58.25","58.25","58.25","58.25","-","-2.92%"
"Mar 02, 2012","60.00","60.00","60.00","60.00","-","1.01%"
"Mar 01, 2012","59.40","59.40","59.40","59.40","-","-0.42%"
"Feb 29, 2012","59.65","59.65","59.65","59.65","-","-2.05%"
"Feb 28, 2012","60.90","60.90","60.90","60.90","-","0.00%"
"Feb 27, 2012","60.90","60.90","60.90","60.90","-","0.83%"
"Feb 24, 2012","60.40","60.40","60.40","60.40","-","-0.17%"
"Feb 23, 2012","60.50","60.50","60.50","60.50","-","2.37%"
"Feb 22, 2012","59.10","59.10","59.10","59.10","-","0.17%"
"Feb 21, 2012","59.00","59.00","59.00","59.00","-","1.29%"
"Feb 20, 2012","58.25","58.25","58.25","58.25","-","0.00%"
"Feb 17, 2012","58.25","58.25","58.25","58.25","-","-0.85%"
"Feb 16, 2012","58.75","58.75","58.75","58.75","-","0.00%"
"Feb 15, 2012","58.75","58.75","58.75","58.75","-","-2.49%"
"Feb 14, 2012","60.25","60.25","60.25","60.25","-","0.92%"
"Feb 13, 2012","59.70","59.70","59.70","59.70","-","-0.33%"
"Feb 10, 2012","59.90","59.90","59.90","59.90","-","-0.17%"
"Feb 09, 2012","60.00","60.00","60.00","60.00","-","1.69%"
"Feb 08, 2012","59.00","59.00","59.00","59.00","-","-0.84%"
"Feb 07, 2012","59.50","59.50","59.50","59.50","-","0.85%"
"Feb 06, 2012","59.00","59.00","59.00","59.00","-","-0.42%"
"Feb 03, 2012","59.25","59.25","59.25","59.25","-","1.72%"
"Feb 02, 2012","58.25","58.25","58.25","58.25","-","-1.69%"
"Feb 01, 2012","59.25","59.25","59.25","59.25","-","1.28%"
"Jan 31, 2012","58.50","58.50","58.50","58.50","-","-3.07%"
"Jan 30, 2012","60.35","60.35","60.35","60.35","-","-1.07%"
"Jan 27, 2012","61.00","61.00","61.00","61.00","-","2.52%"
"Jan 26, 2012","59.50","59.50","59.50","59.50","-","-0.83%"
"Jan 25, 2012","60.00","60.00","60.00","60.00","-","2.56%"
"Jan 24, 2012","58.50","58.50","58.50","58.50","-","-0.43%"
"Jan 23, 2012","58.75","58.75","58.75","58.75","-","1.29%"
"Jan 20, 2012","58.00","58.00","58.00","58.00","-","-3.33%"
"Jan 19, 2012","60.00","60.00","60.00","60.00","-","0.00%"
"Jan 18, 2012","60.00","60.00","60.00","60.00","-","0.00%"
"Jan 17, 2012","60.00","60.00","60.00","60.00","-","-2.83%"
"Jan 16, 2012","61.75","61.75","61.75","61.75","-","0.00%"
"Jan 13, 2012","61.75","61.75","61.75","61.75","-","-1.98%"
"Jan 12, 2012","63.00","63.00","63.00","63.00","-","-1.56%"
"Jan 11, 2012","64.00","64.00","64.00","64.00","-","-2.66%"
"Jan 10, 2012","65.75","65.75","65.75","65.75","-","-2.74%"
"Jan 09, 2012","67.60","67.60","67.60","67.60","-","0.15%"
"Jan 06, 2012","67.50","67.50","67.50","67.50","-","0.00%"
"Jan 05, 2012","67.50","67.50","67.50","67.50","-","-0.95%"
"Jan 04, 2012","68.15","68.15","68.15","68.15","-","0.00%"
"Jan 03, 2012","68.15","68.15","68.15","68.15","-","0.00%"
"Dec 30, 2011","68.15","68.15","68.15","68.15","-","0.00%"
"Dec 29, 2011","68.15","68.15","68.15","68.15","-","-0.51%"
"Dec 28, 2011","68.50","68.50","68.50","68.50","-","0.37%"
"Dec 23, 2011","68.25","68.25","68.25","68.25","-","0.74%"
"Dec 22, 2011","67.75","67.75","67.75","67.75","-","1.50%"
"Dec 21, 2011","66.75","66.75","66.75","66.75","-","0.07%"
"Dec 20, 2011","66.70","66.70","66.70","66.70","-","-0.45%"
"Dec 19, 2011","67.00","67.00","67.00","67.00","-","-2.90%"
"Dec 16, 2011","69.00","69.00","69.00","69.00","-","3.76%"
"Dec 15, 2011","66.50","66.50","66.50","66.50","-","-2.56%"
"Dec 14, 2011","68.25","68.25","68.25","68.25","-","-2.15%"
"Dec 13, 2011","69.75","69.75","69.75","69.75","-","-1.41%"
"Dec 12, 2011","70.75","70.75","70.75","70.75","-","0.71%"
"Dec 09, 2011","70.25","70.25","70.25","70.25","-","-0.71%"
"Dec 08, 2011","70.75","70.75","70.75","70.75","-","-0.14%"
"Dec 07, 2011","70.85","70.85","70.85","70.85","-","-0.35%"
"Dec 06, 2011","71.10","71.10","71.10","71.10","-","-0.14%"
"Dec 05, 2011","71.20","71.20","71.20","71.20","-","0.28%"
"Dec 02, 2011","71.00","71.00","71.00","71.00","-","-0.28%"
"Dec 01, 2011","71.20","71.20","71.20","71.20","-","0.85%"
"Nov 30, 2011","70.60","70.60","70.60","70.60","-","0.14%"
"Nov 29, 2011","70.50","70.50","70.50","70.50","-","0.21%"
"Nov 28, 2011","70.35","70.35","70.35","70.35","-","-3.10%"
"Nov 25, 2011","72.60","72.60","72.60","72.60","-","-3.20%"
"Nov 24, 2011","75.00","75.00","75.00","75.00","-","0.00%"
"Nov 23, 2011","75.00","75.00","75.00","75.00","-","0.00%"
"Nov 22, 2011","75.00","75.00","75.00","75.00","-","0.00%"
"Nov 21, 2011","75.00","75.00","75.00","75.00","-","2.25%"
"Nov 18, 2011","73.35","73.35","73.35","73.35","-","-0.14%"
"Nov 17, 2011","73.45","73.45","73.45","73.45","-","-3.04%"
"Nov 16, 2011","75.75","75.75","75.75","75.75","-","0.33%"
"Nov 15, 2011","75.50","75.50","75.50","75.50","-","1.34%"
"Nov 14, 2011","74.50","74.50","74.50","74.50","-","0.68%"
"Nov 11, 2011","74.00","74.00","74.00","74.00","-","-0.67%"
"Nov 10, 2011","74.50","74.50","74.50","74.50","-","-2.61%"
"Nov 09, 2011","76.50","76.50","76.50","76.50","-","-0.65%"
"Nov 08, 2011","77.00","77.00","77.00","77.00","-","-0.65%"
"Nov 07, 2011","77.50","77.50","77.50","77.50","-","-0.19%"
"Nov 04, 2011","77.65","77.65","77.65","77.65","-","0.19%"
"Nov 03, 2011","77.50","77.50","77.50","77.50","-","1.31%"
"Nov 02, 2011","76.50","76.50","76.50","76.50","-","0.00%"
"Nov 01, 2011","76.50","76.50","76.50","76.50","-","-0.65%"
"Oct 31, 2011","77.00","77.00","77.00","77.00","-","-0.19%"
"Oct 28, 2011","77.15","77.15","77.15","77.15","-","1.05%"
"Oct 27, 2011","76.35","76.35","76.35","76.35","-","-0.65%"
"Oct 26, 2011","76.85","76.85","76.85","76.85","-","-1.79%"
"Oct 25, 2011","78.25","78.25","78.25","78.25","-","0.00%"
"Oct 24, 2011","78.25","78.25","78.25","78.25","-","0.32%"
"Oct 21, 2011","78.00","78.00","78.00","78.00","-","0.52%"
"Oct 20, 2011","77.60","77.60","77.60","77.60","-","0.78%"
"Oct 19, 2011","77.00","77.00","77.00","77.00","-","-0.96%"
"Oct 18, 2011","77.75","77.75","77.75","77.75","-","-2.02%"
"Oct 17, 2011","79.35","79.35","79.35","79.35","-","0.44%"
"Oct 14, 2011","79.00","79.00","79.00","79.00","-","0.64%"
"Oct 13, 2011","78.50","78.50","78.50","78.50","-","0.00%"
"Oct 12, 2011","78.50","78.50","78.50","78.50","-","-1.26%"
"Oct 11, 2011","79.50","79.50","79.50","79.50","-","0.00%"
"Oct 10, 2011","79.50","79.50","79.50","79.50","-","0.00%"
"Oct 07, 2011","79.50","79.50","79.50","79.50","-","1.27%"
"Oct 06, 2011","78.50","78.50","78.50","78.50","-","0.64%"
"Oct 05, 2011","78.00","78.00","78.00","78.00","-","-0.32%"
"Oct 04, 2011","78.25","78.25","78.25","78.25","-","0.58%"
"Oct 03, 2011","77.80","77.80","77.80","77.80","-","-1.52%"
"Sep 30, 2011","79.00","79.00","79.00","79.00","-","0.64%"
"Sep 29, 2011","78.50","78.50","78.50","78.50","-","2.55%"
"Sep 28, 2011","76.55","76.55","76.55","76.55","-","0.66%"
"Sep 27, 2011","76.05","76.05","76.05","76.05","-","0.00%"
"Sep 26, 2011","76.05","76.05","76.05","76.05","-","-0.91%"
"Sep 23, 2011","76.75","76.75","76.75","76.75","-","-1.29%"
"Sep 22, 2011","77.75","77.75","77.75","77.75","-","0.65%"
"Sep 21, 2011","77.25","77.25","77.25","77.25","-","0.32%"
"Sep 20, 2011","77.00","77.00","77.00","77.00","-","0.98%"
"Sep 19, 2011","76.25","76.25","76.25","76.25","-","-0.33%"
"Sep 16, 2011","76.50","76.50","76.50","76.50","-","0.00%"
"Sep 15, 2011","76.50","76.50","76.50","76.50","-","0.66%"
"Sep 14, 2011","76.00","76.00","76.00","76.00","-","-0.33%"
"Sep 13, 2011","76.25","76.25","76.25","76.25","-","1.33%"
"Sep 12, 2011","75.25","75.25","75.25","75.25","-","0.00%"
"Sep 09, 2011","75.25","75.25","75.25","75.25","-","-1.31%"
"Sep 08, 2011","76.25","76.25","76.25","76.25","-","-0.33%"
"Sep 07, 2011","76.50","76.50","76.50","76.50","-","0.00%"
"Sep 06, 2011","76.50","76.50","76.50","76.50","-","0.00%"
"Sep 05, 2011","76.50","76.50","76.50","76.50","-","0.00%"
"Sep 02, 2011","76.50","76.50","76.50","76.50","-","-1.29%"
"Sep 01, 2011","77.50","77.50","77.50","77.50","-","-0.96%"
"Aug 31, 2011","78.25","78.25","78.25","78.25","-","0.64%"
"Aug 30, 2011","77.75","77.75","77.75","77.75","-","0.00%"
"Aug 29, 2011","77.75","77.75","77.75","77.75","-","0.06%"
"Aug 26, 2011","77.70","77.70","77.70","77.70","-","-1.65%"
"Aug 25, 2011","79.00","79.00","79.00","79.00","-","-0.63%"
"Aug 24, 2011","79.50","79.50","79.50","79.50","-","0.63%"
"Aug 23, 2011","79.00","79.00","79.00","79.00","-","-0.94%"
"Aug 22, 2011","79.75","79.75","79.75","79.75","-","0.31%"
"Aug 19, 2011","79.50","79.50","79.50","79.50","-","1.02%"
"Aug 18, 2011","78.70","78.70","78.70","78.70","-","-1.32%"
"Aug 17, 2011","79.75","79.75","79.75","79.75","-","1.72%"
"Aug 16, 2011","78.40","78.40","78.40","78.40","-","-0.76%"
"Aug 15, 2011","79.00","79.00","79.00","79.00","-","0.96%"
"Aug 12, 2011","78.25","78.25","78.25","78.25","-","1.62%"
"Aug 11, 2011","77.00","77.00","77.00","77.00","-","0.00%"
"Aug 10, 2011","77.00","77.00","77.00","77.00","-","1.65%"
"Aug 09, 2011","75.75","75.75","75.75","75.75","-","0.00%"
"Aug 08, 2011","75.75","75.75","75.75","75.75","-","0.33%"
"Aug 05, 2011","75.50","75.50","75.50","75.50","-","0.53%"
"Aug 04, 2011","75.10","75.10","75.10","75.10","-","-0.53%"
"Aug 03, 2011","75.50","75.50","75.50","75.50","-","-0.26%"
"Aug 02, 2011","75.70","75.70","75.70","75.70","-","-0.39%"
"Aug 01, 2011","76.00","76.00","76.00","76.00","-","1.00%"
"Jul 29, 2011","75.25","75.25","75.25","75.25","-","-1.95%"
"Jul 28, 2011","76.75","76.75","76.75","76.75","-","-0.32%"
"Jul 27, 2011","77.00","77.00","77.00","77.00","-","0.00%"
"Jul 26, 2011","77.00","77.00","77.00","77.00","-","-0.32%"
"Jul 25, 2011","77.25","77.25","77.25","77.25","-","-0.96%"
"Jul 22, 2011","78.00","78.00","78.00","78.00","-","-0.13%"
"Jul 21, 2011","78.10","78.10","78.10","78.10","-","-0.32%"
"Jul 20, 2011","78.35","78.35","78.35","78.35","-","0.38%"
"Jul 19, 2011","78.05","78.05","78.05","78.05","-","0.13%"
"Jul 18, 2011","77.95","77.95","77.95","77.95","-","0.13%"
"Jul 15, 2011","77.85","77.85","77.85","77.85","-","0.58%"
"Jul 14, 2011","77.40","77.40","77.40","77.40","-","-0.13%"
"Jul 13, 2011","77.50","77.50","77.50","77.50","-","0.13%"
"Jul 12, 2011","77.40","77.40","77.40","77.40","-","0.85%"
"Jul 11, 2011","76.75","76.75","76.75","76.75","-","-0.97%"
"Jul 08, 2011","77.50","77.50","77.50","77.50","-","-0.64%"
"Jul 07, 2011","78.00","78.00","78.00","78.00","-","-0.32%"
"Jul 06, 2011","78.25","78.25","78.25","78.25","-","-0.82%"
"Jul 05, 2011","78.90","78.90","78.90","78.90","-","0.64%"
"Jul 04, 2011","78.40","78.40","78.40","78.40","-","0.00%"
"Jul 01, 2011","78.40","78.40","78.40","78.40","-","-0.76%"
"Jun 30, 2011","79.00","79.00","79.00","79.00","-","-0.32%"
"Jun 29, 2011","79.25","79.25","79.25","79.25","-","0.76%"
"Jun 28, 2011","78.65","78.65","78.65","78.65","-","1.48%"
"Jun 27, 2011","77.50","77.50","77.50","77.50","-","3.68%"
"Jun 24, 2011","74.75","74.75","74.75","74.75","-","-2.92%"
"Jun 23, 2011","77.00","77.00","77.00","77.00","-","-0.32%"
"Jun 22, 2011","77.25","77.25","77.25","77.25","-","0.32%"
"Jun 21, 2011","77.00","77.00","77.00","77.00","-","3.70%"
"Jun 20, 2011","74.25","74.25","74.25","74.25","-","0.00%"
"Jun 17, 2011","74.25","74.25","74.25","74.25","-","0.00%"
"Jun 16, 2011","74.25","74.25","74.25","74.25","-","-0.67%"
"Jun 15, 2011","74.75","74.75","74.75","74.75","-","-1.97%"
"Jun 14, 2011","76.25","76.25","76.25","76.25","-","-0.33%"
"Jun 13, 2011","76.50","76.50","76.50","76.50","-","1.66%"
"Jun 10, 2011","75.25","75.25","75.25","75.25","-","1.01%"
"Jun 09, 2011","74.50","74.50","74.50","74.50","-","1.36%"
"Jun 08, 2011","73.50","73.50","73.50","73.50","-","1.03%"
"Jun 07, 2011","72.75","72.75","72.75","72.75","-","-0.34%"
"Jun 06, 2011","73.00","73.00","73.00","73.00","-","1.32%"
"Jun 03, 2011","72.05","72.05","72.05","72.05","-","-0.28%"
"Jun 02, 2011","72.25","72.25","72.25","72.25","-","0.35%"
"Jun 01, 2011","72.00","72.00","72.00","72.00","-","-1.03%"
"May 31, 2011","72.75","72.75","72.75","72.75","-","-0.34%"
"May 30, 2011","73.00","73.00","73.00","73.00","-","0.00%"
"May 27, 2011","73.00","73.00","73.00","73.00","-","0.00%"
"May 26, 2011","73.00","73.00","73.00","73.00","-","6.57%"
"May 25, 2011","68.50","68.50","68.50","68.50","-","0.37%"
"May 24, 2011","68.25","68.25","68.25","68.25","-","-0.36%"
"May 23, 2011","68.50","68.50","68.50","68.50","-","-0.72%"
"May 20, 2011","69.00","69.00","69.00","69.00","-","-0.22%"
"May 19, 2011","69.15","69.15","69.15","69.15","-","0.58%"
"May 18, 2011","68.75","68.75","68.75","68.75","-","0.51%"
"May 17, 2011","68.40","68.40","68.40","68.40","-","0.22%"
"May 16, 2011","68.25","68.25","68.25","68.25","-","0.37%"
"May 13, 2011","68.00","68.00","68.00","68.00","-","0.37%"
"May 12, 2011","67.75","67.75","67.75","67.75","-","-0.37%"
"May 11, 2011","68.00","68.00","68.00","68.00","-","1.49%"
"May 10, 2011","67.00","67.00","67.00","67.00","-","-0.37%"
"May 09, 2011","67.25","67.25","67.25","67.25","-","0.75%"
"May 06, 2011","66.75","66.75","66.75","66.75","-","0.60%"
"May 05, 2011","66.35","66.35","66.35","66.35","-","-1.56%"
"May 04, 2011","67.40","67.40","67.40","67.40","-","-0.74%"
"May 03, 2011","67.90","67.90","67.90","67.90","-","-0.15%"
"May 02, 2011","68.00","68.00","68.00","68.00","-","0.37%"
"Apr 29, 2011","67.75","67.75","67.75","67.75","-","-0.73%"
"Apr 28, 2011","68.25","68.25","68.25","68.25","-","0.00%"
"Apr 27, 2011","68.25","68.25","68.25","68.25","-","-3.87%"
"Apr 26, 2011","71.00","71.00","71.00","71.00","-","2.53%"
"Apr 21, 2011","69.25","69.25","69.25","69.25","-","0.00%"
"Apr 20, 2011","69.25","69.25","69.25","69.25","-","0.36%"
"Apr 19, 2011","69.00","69.00","69.00","69.00","-","0.73%"
"Apr 18, 2011","68.50","68.50","68.50","68.50","-","-0.72%"
